unit_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,treatment,exposure,visit,conversion
4690941,26.121442,10.059654,8.214383,4.679882,10.280525,4.115453,-7.301017,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8420429,12.616365,10.059654,9.042174,4.679882,10.280525,4.115453,0.294443,4.833815,3.927254,13.190056,5.300375,-0.168679,0,0,0,0
9907278,25.053773,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
13670085,15.475773,10.059654,8.219411,0.973841,10.280525,4.115453,-12.781218,4.833815,3.816858,33.712556,5.300375,-0.168679,1,0,0,0
3187504,24.61891,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10251212,22.697289,10.059654,8.326674,4.679882,10.280525,4.115453,-9.564219,4.833815,3.892853,22.570329,5.300375,-0.168679,0,0,1,0
6292830,21.486439,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
9615593,26.475425,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12644002,25.287209,10.059654,8.214383,4.679882,10.280525,4.115453,-13.852426,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
167537,23.498507,10.059654,8.214383,4.679882,10.280525,4.115453,-12.269776,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2440759,21.932973,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11142354,12.616365,10.059654,8.994761,4.679882,10.280525,4.115453,0.294443,4.833815,3.934656,13.190056,5.300375,-0.168679,1,0,0,0
246551,14.718448,10.059654,8.499906,3.907662,10.280525,4.115453,-1.288207,4.833815,3.890052,25.954644,5.300375,-0.168679,1,0,0,0
13740206,16.621924,10.059654,8.214383,2.039645,10.280525,4.115453,-7.011752,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9272559,12.689819,11.739167,8.342651,-4.751913,11.973287,0.026129,-20.511287,6.705209,3.773769,39.370744,5.992005,-0.168679,1,1,1,0
724235,23.640534,10.059654,8.872715,4.679882,10.280525,4.115453,-6.35969,4.833815,3.899112,13.190056,5.300375,-0.168679,1,0,0,0
2633946,22.456507,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1428283,23.637829,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10076079,19.589882,10.059654,8.526098,0.973841,10.280525,3.013064,-11.944313,9.277078,3.783294,42.018683,5.300375,-0.168679,1,0,0,0
1513046,12.630476,10.059654,8.214383,-0.659197,10.280525,4.115453,-10.647897,4.833815,3.971858,13.190056,5.300375,-0.168679,1,1,0,0
11366886,15.856614,10.059654,8.74751,2.587543,10.280525,4.115453,-3.993764,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
4860426,12.619112,10.059654,8.214383,0.495205,10.280525,4.115453,-8.281971,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3617977,12.616365,10.059654,8.83782,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
3218548,13.178719,10.059654,8.214383,2.93478,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3485317,26.693864,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
13511863,12.616365,10.059654,8.695005,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
7666858,12.616365,10.059654,8.850678,4.679882,10.280525,4.115453,0.294443,4.833815,3.910792,13.190056,5.300375,-0.168679,1,0,0,0
9925225,12.616365,10.059654,8.793452,4.679882,10.280525,4.115453,0.294443,4.833815,3.934656,13.190056,5.300375,-0.168679,1,0,0,0
6629132,12.616365,10.059654,8.755859,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,0,0,0,0
3399146,25.371585,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11399091,15.096594,10.059654,8.404596,3.359763,10.280525,4.115453,-2.411115,4.833815,3.834451,38.531246,5.300375,-0.168679,1,0,0,0
4105236,25.966689,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6003410,12.616365,10.059654,8.59971,4.679882,10.280525,4.115453,0.294443,4.833815,3.910792,16.226044,5.300375,-0.168679,0,0,0,0
4078010,23.031833,10.059654,8.870299,4.679882,10.280525,3.013064,-16.882405,11.221866,3.835851,13.190056,5.300375,-0.168679,1,0,0,0
3920397,21.878318,10.059654,8.214383,4.679882,10.280525,4.115453,-9.404879,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
336224,12.616365,10.059654,8.76844,4.679882,10.280525,4.115453,0.294443,4.833815,3.895862,13.190056,5.300375,-0.168679,1,0,0,0
13322515,24.849181,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2183899,21.928232,10.059654,8.764995,4.679882,13.253813,4.115453,-5.116672,4.833815,3.746722,13.190056,6.072144,-0.168679,1,0,0,0
3289519,26.482375,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1434641,24.33424,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
7140504,21.500192,10.059654,8.639861,4.679882,10.280525,3.013064,-11.198569,11.286834,3.773461,20.050937,5.300375,-0.168679,1,0,0,0
3786507,24.705033,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11421953,12.616365,10.059654,8.614341,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,16.226044,5.300375,-0.168679,1,0,0,0
3498734,24.416134,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2469197,26.285859,10.059654,8.214383,4.679882,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
803237,23.805449,10.059654,8.214383,4.679882,10.280525,4.115453,-9.065248,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6534979,23.536626,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
12335895,20.032781,10.059654,8.214383,3.907662,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9121968,13.704041,10.059654,8.336877,-2.505448,11.029584,4.115453,-15.452385,4.833815,3.82751,31.1447,6.159813,-0.168679,1,1,0,0
5496000,25.941416,10.059654,8.214383,4.679882,10.280525,4.115453,-11.770805,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1194025,23.048486,10.059654,8.214383,4.679882,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
13593234,12.616365,10.059654,8.633229,4.679882,10.280525,4.115453,0.294443,4.833815,3.927254,21.4161,5.300375,-0.168679,1,0,0,0
13118020,20.950485,10.059654,9.019262,4.679882,10.280525,4.115453,-1.288207,4.833815,3.902645,13.190056,5.300375,-0.168679,0,0,0,0
2349870,12.616365,10.059654,8.924639,4.679882,10.280525,4.115453,0.294443,4.833815,3.927254,13.190056,5.300375,-0.168679,1,0,0,0
7959285,16.389998,10.059654,8.214383,0.719526,10.280525,4.115453,-14.936104,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9978300,24.795669,10.059654,8.907238,4.679882,10.280525,2.230907,-7.301017,11.039826,3.906514,13.190056,5.300375,-0.168679,1,0,0,0
1857588,24.38739,10.059654,8.214383,4.679882,10.280525,4.115453,-5.116672,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
13936013,12.616365,10.059654,8.704373,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
1106976,15.707152,11.119309,8.214383,-0.540126,10.280525,2.230907,-10.403862,6.46097,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6375086,19.903879,10.059654,8.940488,0.842442,10.280525,3.013064,-10.143546,11.045186,3.910792,13.190056,5.300375,-0.168679,0,0,0,0
5838461,12.616365,10.059654,8.95212,4.679882,10.280525,4.115453,0.294443,4.833815,3.88265,13.190056,5.300375,-0.168679,0,0,0,0
6914908,12.616365,10.059654,8.246643,4.679882,11.029584,4.115453,0.294443,4.833815,3.75107,40.22741,6.461044,-0.168679,1,0,1,0
12328363,23.067523,10.059654,8.835941,4.679882,10.280525,4.115453,-8.058865,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
11661707,12.616365,10.059654,8.654371,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,16.226044,5.300375,-0.168679,1,0,0,0
9036158,12.616365,10.059654,8.912762,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
11247698,17.279303,10.059654,8.214383,3.359763,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,1,0,0
12259772,24.643872,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8767586,21.364575,10.059654,8.80607,4.679882,10.280525,4.115453,-1.288207,4.833815,3.915574,13.190056,5.300375,-0.168679,1,0,0,0
2173057,12.616365,10.059654,8.981585,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
9290350,17.994374,10.059654,8.854508,3.907662,10.280525,2.230907,-8.058865,10.309486,3.892853,13.190056,5.300375,-0.168679,1,0,0,0
4419392,14.416642,10.059654,8.214383,3.907662,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11549039,12.616365,10.059654,8.92796,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
12516273,19.630877,10.059654,8.214383,1.433141,10.280525,4.115453,-6.35969,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4919456,24.460355,10.059654,8.214383,4.679882,10.280525,4.115453,-13.233344,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11297336,12.616365,10.059654,8.264108,4.679882,11.029584,4.115453,0.294443,4.833815,3.789847,39.917532,5.800201,-0.26735,1,0,0,0
12844970,26.346371,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11414772,24.021272,10.059654,8.231561,4.679882,10.280525,4.115453,-6.35969,4.833815,3.809159,30.431049,5.300375,-0.168679,1,0,0,0
3417784,17.274719,10.059654,8.214383,3.359763,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
7906600,12.783993,10.059654,8.23358,3.359763,10.280525,4.115453,-2.411115,4.833815,3.874503,31.1447,5.300375,-0.168679,1,0,0,0
7456321,12.616365,10.059654,8.563155,4.679882,10.280525,4.115453,0.294443,4.833815,3.895862,27.205489,5.300375,-0.168679,1,0,0,0
9784857,12.616365,10.059654,8.65876,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,18.380112,5.300375,-0.168679,1,0,0,0
10087367,14.346271,10.059654,8.214383,1.433141,10.280525,4.115453,-7.011752,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12365599,25.280462,10.059654,8.214383,4.679882,10.280525,4.115453,-12.347072,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11537696,22.489157,10.059654,8.214383,4.679882,10.280525,4.115453,-13.583126,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
717528,26.70647,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8334699,16.353572,10.059654,8.434015,1.433141,11.56105,4.115453,-6.35969,4.833815,3.85929,33.95028,5.610545,-0.337358,0,0,0,0
2656048,25.768694,10.059654,8.214383,4.679882,10.280525,4.115453,-6.35969,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10450160,24.559299,10.059654,8.214383,4.679882,10.280525,4.115453,-5.987667,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
2073509,21.736613,10.059654,8.214383,4.679882,10.280525,4.115453,-5.576414,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5100576,26.347588,10.059654,8.214383,4.679882,10.280525,4.115453,-14.294781,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9565651,15.552268,10.059654,8.214383,3.907662,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,1,0,0
10069774,12.616365,10.059654,8.541512,4.679882,10.280525,4.115453,0.294443,4.833815,3.915574,23.570168,5.300375,-0.168679,1,0,0,0
5165927,12.616365,10.059654,8.905511,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
3600243,23.068908,10.059654,8.839355,4.679882,10.280525,4.115453,-3.993764,4.833815,3.934656,13.190056,5.300375,-0.168679,1,0,0,0
3475457,23.811273,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5545713,22.351705,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9022601,22.620689,10.059654,8.214383,4.679882,10.280525,4.115453,-7.301017,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4045794,25.271275,10.059654,8.214383,4.679882,10.280525,4.115453,-8.493011,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9961659,24.350386,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11186093,12.616365,10.059654,8.68509,4.679882,10.280525,4.115453,0.294443,4.833815,3.845448,13.190056,5.300375,-0.168679,1,0,0,0
2867796,24.396712,10.059654,8.214383,4.679882,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2657124,24.3109,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5599889,26.298492,10.059654,8.214383,4.679882,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
4886364,23.078416,10.059654,8.214383,4.679882,10.280525,4.115453,-6.35969,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8130320,25.490506,10.059654,8.214383,4.679882,10.280525,4.115453,-6.35969,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11622811,12.616365,10.059654,8.563082,4.679882,10.280525,4.115453,0.294443,4.833815,3.803324,25.954644,5.300375,-0.168679,1,0,1,0
9839841,21.777869,10.059654,8.935142,4.679882,10.280525,4.115453,-9.065248,4.833815,3.884971,13.190056,5.300375,-0.168679,1,0,0,0
3166148,22.319507,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6660722,12.616365,10.059654,8.968943,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,0,0,0,0
11528549,12.616365,10.059654,8.223655,4.679882,11.029584,4.115453,0.294443,4.833815,3.749005,45.054671,6.135701,-0.168679,1,0,0,0
2015202,14.581808,10.679513,8.772246,-0.771261,12.594889,-2.640575,-21.692822,5.830236,3.76275,13.190056,6.436685,-0.168679,1,0,0,0
4184183,12.616365,10.059654,8.531611,4.679882,10.280525,4.115453,0.294443,4.833815,3.85929,27.760385,5.300375,-0.168679,1,1,0,0
9971297,12.616365,10.059654,8.562161,4.679882,10.280525,4.115453,0.294443,4.833815,3.860579,16.226044,5.300375,-0.168679,1,0,0,0
778080,12.616365,10.059654,8.572185,4.679882,10.280525,4.115453,0.294443,4.833815,3.895862,27.205489,5.300375,-0.168679,1,0,0,0
13304397,23.773783,10.059654,8.872862,4.679882,10.280525,4.115453,-3.993764,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
5017908,26.120038,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6050936,26.38529,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
12475179,19.711144,10.059654,8.214383,3.907662,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2541169,22.315928,10.059654,8.214383,4.679882,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9198946,12.616365,10.059654,8.840646,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
11940170,18.253634,10.059654,8.566257,3.907662,10.280525,4.115453,-13.233344,4.833815,3.788272,36.828627,5.300375,-0.168679,1,0,0,0
6174056,26.211741,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
13972988,18.722056,10.059654,8.794254,2.587543,10.280525,4.115453,-3.993764,4.833815,3.784083,13.190056,5.300375,-0.168679,1,0,0,0
12162842,22.959304,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8517027,14.007931,10.059654,8.214383,3.907662,10.280525,4.115453,-4.59546,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3628613,16.062921,10.059654,8.214383,-0.716053,10.280525,4.115453,-10.764422,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
868569,14.242938,10.059654,8.283935,1.114982,12.594889,4.115453,-10.527786,4.833815,3.820594,28.276981,6.029907,-0.168679,1,0,0,0
971844,22.222191,10.059654,8.214383,4.679882,10.280525,4.115453,-6.35969,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
8618898,12.616365,10.059654,8.624737,4.679882,10.280525,4.115453,0.294443,4.833815,3.927254,21.4161,5.300375,-0.168679,1,0,0,0
13241297,12.616365,10.059654,8.993777,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,13.190056,5.300375,-0.168679,1,0,0,0
2231302,23.605474,10.059654,8.859329,4.679882,10.280525,4.115453,-7.301017,4.833815,3.821584,13.190056,5.300375,-0.168679,1,0,0,0
8977411,15.352446,10.059654,9.041675,2.039645,10.280525,4.115453,-11.299958,4.833815,3.890052,13.190056,5.300375,-0.168679,1,0,0,0
873376,12.616365,10.059654,8.434657,4.679882,10.280525,4.115453,0.294443,4.833815,3.906514,24.452088,5.300375,-0.168679,1,0,0,0
10970126,22.398364,10.059654,8.985344,4.679882,10.280525,4.115453,-4.59546,4.833815,3.910792,13.190056,5.300375,-0.168679,1,0,0,0
2167924,26.690153,10.059654,8.214383,4.679882,10.280525,4.115453,-7.570316,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11349944,24.009054,10.059654,8.214383,4.679882,10.280525,4.115453,-3.282109,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5329334,12.616365,10.059654,8.830134,4.679882,10.280525,4.115453,0.294443,4.833815,3.887432,13.190056,5.300375,-0.168679,1,0,0,0
12333334,23.787816,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4451217,24.07399,10.059654,8.89287,4.679882,12.841576,4.115453,-17.981292,4.833815,3.803006,13.190056,6.251132,-0.168679,1,0,0,0
9113446,19.069446,10.059654,8.214383,3.359763,10.280525,4.115453,-10.403862,4.833815,3.971858,13.190056,5.300375,-0.168679,1,1,0,0
4320485,26.247433,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4698312,25.213365,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6201131,12.616365,10.059654,8.942204,4.679882,10.280525,4.115453,0.294443,4.833815,3.915574,13.190056,5.300375,-0.168679,0,0,0,0
5665944,21.439904,10.059654,8.214383,4.679882,10.280525,4.115453,-9.065248,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
2797726,18.157055,10.059654,8.642095,1.114982,11.029584,4.115453,-7.011752,4.833815,3.892853,27.760385,5.902517,-0.26735,1,0,0,0
1019535,23.056277,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12838897,25.786044,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
10218426,16.365492,10.059654,8.52131,3.359763,10.280525,4.115453,-5.576414,4.833815,3.85023,21.4161,5.300375,-0.168679,1,0,0,0
7498625,12.616365,10.059654,9.041015,4.679882,10.280525,4.115453,0.294443,4.833815,3.920995,13.190056,5.300375,-0.168679,1,0,0,0
12959909,14.581166,10.059654,8.214383,1.614662,10.280525,4.115453,-7.822229,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9022965,15.53176,10.679513,8.214383,2.039645,10.280525,3.013064,-9.238756,6.312123,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5019853,22.358074,10.059654,8.214383,4.679882,10.280525,4.115453,-5.116672,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
13138775,16.872326,10.679513,8.415678,2.587543,10.280525,3.013064,-9.717309,6.990999,3.880455,25.240993,5.300375,-0.168679,0,0,0,0
12139351,24.49307,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1756137,24.870655,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5919236,23.033444,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,0,0,0,0
11217086,12.616365,10.059654,8.6849,4.679882,10.280525,4.115453,0.294443,4.833815,3.920995,13.190056,5.300375,-0.168679,1,0,0,0
13413243,12.616365,10.059654,8.705841,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,13.190056,5.300375,-0.168679,1,0,0,0
11248257,23.790846,10.059654,8.877281,4.679882,10.280525,4.115453,-14.152827,4.833815,3.869313,13.190056,5.300375,-0.168679,1,0,0,0
12435399,22.991699,10.059654,8.214383,4.679882,10.280525,4.115453,-7.011752,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3077797,24.642107,10.059654,8.214383,4.679882,10.280525,4.115453,-10.647897,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
11114526,19.57369,10.059654,8.701069,1.815324,10.280525,4.115453,-7.822229,4.833815,3.887432,13.190056,5.300375,-0.168679,1,0,0,0
171440,24.628842,10.059654,8.214383,4.679882,10.280525,4.115453,-7.011752,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
12490794,26.286446,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9423835,12.616365,10.059654,8.539555,4.679882,10.280525,4.115453,0.294443,4.833815,3.767753,32.101873,5.300375,-0.168679,1,0,1,0
10100811,18.163607,10.059654,8.789573,3.907662,10.280525,4.115453,-5.576414,4.833815,3.87097,13.190056,5.300375,-0.168679,1,0,0,0
4505094,23.03801,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9975816,12.616365,10.059654,8.522259,4.679882,10.280525,4.115453,0.294443,4.833815,3.808427,32.678132,5.300375,-0.168679,1,0,0,0
11939277,22.310628,10.059654,8.233122,4.679882,11.56105,4.115453,-10.275874,4.833815,3.747442,42.176324,6.149652,-0.168679,1,0,1,0
8712731,24.679214,10.059654,8.286222,4.679882,10.280525,4.115453,-4.59546,4.833815,3.783686,33.213193,5.300375,-0.168679,1,0,0,0
4097916,14.718892,10.059654,8.214383,3.907662,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
9698891,20.769198,10.059654,8.700872,4.679882,10.280525,4.115453,-4.59546,4.833815,3.915574,13.190056,5.300375,-0.168679,1,0,0,0
6021479,24.29316,10.059654,8.400585,4.679882,11.029584,4.115453,-8.281971,4.833815,3.821584,30.046981,6.423202,-0.168679,0,0,0,0
11357200,12.616365,10.059654,8.922083,4.679882,10.280525,4.115453,0.294443,4.833815,3.755643,13.190056,5.300375,-0.168679,1,0,0,0
9053316,16.273063,10.059654,8.214383,3.907662,10.280525,4.115453,-7.011752,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
3614451,24.098622,10.059654,8.214383,4.679882,10.280525,4.115453,-3.993764,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4181245,22.415991,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
343821,12.616365,10.059654,8.32955,4.679882,10.280525,4.115453,0.294443,4.833815,3.943716,18.380112,5.300375,-0.168679,1,0,0,0
9495676,25.902981,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5206444,24.408195,10.059654,8.214383,4.679882,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
5337331,24.014893,10.059654,8.214383,4.679882,10.280525,4.115453,-12.781218,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
13718366,12.616365,10.059654,8.353295,4.679882,11.029584,4.115453,0.294443,4.833815,3.74441,41.439237,6.240552,-0.168679,1,0,1,0
7643579,26.73155,10.059654,8.214383,4.679882,10.280525,4.115453,-2.411115,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
4255109,22.78909,10.059654,8.214383,4.679882,10.280525,0.026129,-7.301017,9.505509,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
2436256,12.616365,10.059654,8.67469,4.679882,10.280525,4.115453,0.294443,4.833815,3.955396,16.226044,5.300375,-0.168679,1,0,0,0
7747787,12.616365,10.059654,8.745776,4.679882,10.280525,4.115453,0.294443,4.833815,3.915574,13.190056,5.300375,-0.168679,1,0,0,0
12543444,19.997413,10.059654,8.214383,3.907662,10.280525,4.115453,-1.288207,4.833815,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
1655590,23.148958,10.059654,8.214383,4.679882,10.280525,3.013064,-5.576414,10.177287,3.971858,13.190056,5.300375,-0.168679,1,0,0,0
6903911,12.616365,10.059654,8.63639,4.679882,10.280525,4.115453,0.294443,4.833815,3.79101,39.256426,5.300375,-0.168679,1,0,0,0
